Match ID,Map ID,Team 1,Team 2,Event,Mode,Map,Map Number,Team 1 Score,Team 2 Score,Map Winner,Total Game Time,Map VOD
162,640,Minnesota ROKKR,Los Angeles Thieves,Stage 4 Week 3,Control,Garrison,3,3,2,Minnesota ROKKR,,https://youtu.be/RAIjqCLIcP8?t=2720
162,641,Minnesota ROKKR,Los Angeles Thieves,Stage 4 Week 3,Hardpoint,Moscow,4,59,250,Los Angeles Thieves,6:59,https://youtu.be/RAIjqCLIcP8?t=4013
162,642,Minnesota ROKKR,Los Angeles Thieves,Stage 4 Week 3,Search and Destroy,Miami,5,6,5,Minnesota ROKKR,13:54,https://youtu.be/RAIjqCLIcP8?t=4812
163,643,London Royal Ravens,Los Angeles Guerrillas,Stage 4 Week 3,Hardpoint,Raid,1,250,68,London Royal Ravens,6:27,https://youtu.be/oUK6VJrV-_Q?t=260
163,644,London Royal Ravens,Los Angeles Guerrillas,Stage 4 Week 3,Search and Destroy,Miami,2,6,5,London Royal Ravens,15:37,https://youtu.be/oUK6VJrV-_Q?t=987
163,645,London Royal Ravens,Los Angeles Guerrillas,Stage 4 Week 3,Control,Garrison,3,2,3,Los Angeles Guerrillas,16:06,https://youtu.be/oUK6VJrV-_Q?t=2692
163,646,London Royal Ravens,Los Angeles Guerrillas,Stage 4 Week 3,Hardpoint,Checkmate,4,250,160,London Royal Ravens,10:29,https://youtu.be/oUK6VJrV-_Q?t=4155
164,647,Minnesota ROKKR,Atlanta FaZe,Stage 4 Week 3,Hardpoint,Garrison,1,246,250,Atlanta FaZe,11:47,https://youtu.be/qBrbmWlheNc?t=533
164,648,Minnesota ROKKR,Atlanta FaZe,Stage 4 Week 3,Search and Destroy,Raid,2,3,6,Atlanta FaZe,9:46,https://youtu.be/qBrbmWlheNc?t=1580
164,649,Minnesota ROKKR,Atlanta FaZe,Stage 4 Week 3,Control,Garrison,3,3,2,Minnesota ROKKR,11:38,https://youtu.be/qBrbmWlheNc?t=2805
164,650,Minnesota ROKKR,Atlanta FaZe,Stage 4 Week 3,Hardpoint,Raid,4,210,250,Atlanta FaZe,9:45,https://youtu.be/qBrbmWlheNc?t=4034
165,651,Florida Mutineers,Dallas Empire,Stage 4 Week 3,Hardpoint,Checkmate,1,163,250,Dallas Empire,10:50,https://youtu.be/7lNdxrQipJQ?t=506
165,652,Florida Mutineers,Dallas Empire,Stage 4 Week 3,Search and Destroy,Express,2,6,0,Florida Mutineers,5:01,https://youtu.be/7lNdxrQipJQ?t=1515
165,653,Florida Mutineers,Dallas Empire,Stage 4 Week 3,Control,Checkmate,3,3,1,Florida Mutineers,8:28,https://youtu.be/7lNdxrQipJQ?t=2399
165,654,Florida Mutineers,Dallas Empire,Stage 4 Week 3,Hardpoint,Apocalypse,4,225,250,Dallas Empire,11:13,https://youtu.be/7lNdxrQipJQ?t=3407
165,655,Florida Mutineers,Dallas Empire,Stage 4 Week 3,Search and Destroy,Miami,5,2,6,Dallas Empire,8:34,https://youtu.be/7lNdxrQipJQ?t=4544
166,656,Seattle Surge,Paris Legion,Stage 4 Week 3,Hardpoint,Apocalypse,1,167,250,Paris Legion,9:30,https://youtu.be/_5c5QaSkVk0?t=603
166,657,Seattle Surge,Paris Legion,Stage 4 Week 3,Search and Destroy,Miami,2,5,6,Paris Legion,13:39,https://youtu.be/_5c5QaSkVk0?t=1563
166,658,Seattle Surge,Paris Legion,Stage 4 Week 3,Control,Garrison,3,3,1,Seattle Surge,13:09,https://youtu.be/_5c5QaSkVk0?t=3139
166,659,Seattle Surge,Paris Legion,Stage 4 Week 3,Hardpoint,Checkmate,4,171,250,Paris Legion,9:07,https://youtu.be/_5c5QaSkVk0?t=4433
167,660,Toronto Ultra,New York Subliners,Stage 4 Week 3,Hardpoint,Checkmate,1,225,205,Toronto Ultra,12:10,https://youtu.be/-0IIkgjK26g?t=476
167,661,Toronto Ultra,New York Subliners,Stage 4 Week 3,Search and Destroy,Express,2,6,4,Toronto Ultra,9:41,https://youtu.be/-0IIkgjK26g?t=1520
167,662,Toronto Ultra,New York Subliners,Stage 4 Week 3,Control,Garrison,3,3,1,Toronto Ultra,11:04,https://youtu.be/-0IIkgjK26g?t=2820
168,663,Los Angeles Thieves,OpTic Chicago,Stage 4 Week 3,Hardpoint,Garrison,1,163,250,OpTic Chicago,10:33,https://youtu.be/dVFFrgkveW4?t=461
168,664,Los Angeles Thieves,OpTic Chicago,Stage 4 Week 3,Search and Destroy,Standoff,2,6,4,Los Angeles Thieves,9:59,https://youtu.be/dVFFrgkveW4?t=1453
168,665,Los Angeles Thieves,OpTic Chicago,Stage 4 Week 3,Control,Checkmate,3,0,3,OpTic Chicago,4:58,https://youtu.be/dVFFrgkveW4?t=2809
168,666,Los Angeles Thieves,OpTic Chicago,Stage 4 Week 3,Hardpoint,Moscow,4,126,250,OpTic Chicago,8:38,https://youtu.be/dVFFrgkveW4?t=3587
169,667,Seattle Surge,London Royal Ravens,Major 4,Hardpoint,Apocalypse,1,250,142,Seattle Surge,9:01,https://youtu.be/jwb7EZ2OSww?t=572
169,668,Seattle Surge,London Royal Ravens,Major 4,Search and Destroy,Raid,2,4,6,London Royal Ravens,10:03,https://youtu.be/jwb7EZ2OSww?t=1430
169,669,Seattle Surge,London Royal Ravens,Major 4,Control,Checkmate,3,3,1,Seattle Surge,12:34,https://youtu.be/jwb7EZ2OSww?t=2745
169,670,Seattle Surge,London Royal Ravens,Major 4,Hardpoint,Checkmate,4,250,89,Seattle Surge,8:04,https://youtu.be/jwb7EZ2OSww?t=3943
170,671,Los Angeles Guerrillas,Los Angeles Thieves,Major 4,Hardpoint,Garrison,1,141,250,Los Angeles Thieves,9:26,https://youtu.be/QC7gRo-K0Ug?t=585
170,672,Los Angeles Guerrillas,Los Angeles Thieves,Major 4,Search and Destroy,Raid,2,6,5,Los Angeles Guerrillas,12:59,https://youtu.be/QC7gRo-K0Ug?t=1552
170,673,Los Angeles Guerrillas,Los Angeles Thieves,Major 4,Control,Garrison,3,3,1,Los Angeles Guerrillas,9:22,https://youtu.be/QC7gRo-K0Ug?t=3078
170,674,Los Angeles Guerrillas,Los Angeles Thieves,Major 4,Hardpoint,Raid,4,114,250,Los Angeles Thieves,7:42,https://youtu.be/QC7gRo-K0Ug?t=4128
170,675,Los Angeles Guerrillas,Los Angeles Thieves,Major 4,Search and Destroy,Miami,5,6,3,Los Angeles Guerrillas,12:21,https://youtu.be/QC7gRo-K0Ug?t=5002
171,676,Dallas Empire,OpTic Chicago,Major 4,Hardpoint,Garrison,1,250,160,Dallas Empire,10:31,https://youtu.be/h6U8ojFUmok?t=1106
171,677,Dallas Empire,OpTic Chicago,Major 4,Search and Destroy,Standoff,2,6,1,Dallas Empire,8:25,https://youtu.be/h6U8ojFUmok?t=2113
171,678,Dallas Empire,OpTic Chicago,Major 4,Control,Checkmate,3,3,1,Dallas Empire,10:39,https://youtu.be/h6U8ojFUmok?t=3234
172,679,Minnesota ROKKR,New York Subliners,Major 4,Hardpoint,Garrison,1,250,196,Minnesota ROKKR,11:21,https://youtu.be/wKOtBwmiZYs?t=633
172,680,Minnesota ROKKR,New York Subliners,Major 4,Search and Destroy,Raid,2,6,0,Minnesota ROKKR,4:47,https://youtu.be/wKOtBwmiZYs?t=1682
172,681,Minnesota ROKKR,New York Subliners,Major 4,Control,Garrison,3,3,1,Minnesota ROKKR,9:49,https://youtu.be/wKOtBwmiZYs?t=2584
173,682,Seattle Surge,Paris Legion,Major 4,Hardpoint,Checkmate,1,250,241,Seattle Surge,12:24,https://youtu.be/MuWhZ931hG8?t=521
173,683,Seattle Surge,Paris Legion,Major 4,Search and Destroy,Express,2,6,2,Seattle Surge,6:36,https://youtu.be/MuWhZ931hG8?t=1586
173,684,Seattle Surge,Paris Legion,Major 4,Control,Garrison,3,3,1,Seattle Surge,11:10,https://youtu.be/MuWhZ931hG8?t=2640
174,685,Los Angeles Guerrillas,Florida Mutineers,Major 4,Hardpoint,Moscow,1,202,250,Florida Mutineers,10:01,https://youtu.be/7cHSn8lfGYk?t=526
174,686,Los Angeles Guerrillas,Florida Mutineers,Major 4,Search and Destroy,Miami,2,2,6,Florida Mutineers,10:54,https://youtu.be/7cHSn8lfGYk?t=1499
174,687,Los Angeles Guerrillas,Florida Mutineers,Major 4,Control,Raid,3,1,3,Florida Mutineers,10:20,https://youtu.be/7cHSn8lfGYk?t=2796
175,688,Dallas Empire,Toronto Ultra,Major 4,Hardpoint,Checkmate,1,247,250,Toronto Ultra,11:57,https://youtu.be/HIT4cV4tf4k?t=597
175,689,Dallas Empire,Toronto Ultra,Major 4,Search and Destroy,Miami,2,6,0,Dallas Empire,8:48,https://youtu.be/HIT4cV4tf4k?t=1779
175,690,Dallas Empire,Toronto Ultra,Major 4,Control,Garrison,3,3,2,Dallas Empire,11:50,https://youtu.be/HIT4cV4tf4k?t=2935
175,691,Dallas Empire,Toronto Ultra,Major 4,Hardpoint,Apocalypse,4,165,250,Toronto Ultra,8:42,https://youtu.be/HIT4cV4tf4k?t=4115
175,692,Dallas Empire,Toronto Ultra,Major 4,Search and Destroy,Moscow,5,5,6,Toronto Ultra,13:40,https://youtu.be/HIT4cV4tf4k?t=5087
176,693,Minnesota ROKKR,Atlanta FaZe,Major 4,Hardpoint,Garrison,1,152,250,Atlanta FaZe,8:57,https://youtu.be/xPoyTvONQaY?t=445
176,694,Minnesota ROKKR,Atlanta FaZe,Major 4,Search and Destroy,Raid,2,5,6,Atlanta FaZe,9:28,https://youtu.be/xPoyTvONQaY?t=1366
176,695,Minnesota ROKKR,Atlanta FaZe,Major 4,Control,Garrison,3,0,3,Atlanta FaZe,6:10,https://youtu.be/xPoyTvONQaY?t=2690
177,696,Florida Mutineers,New York Subliners,Major 4,Hardpoint,Checkmate,1,250,217,Florida Mutineers,11:35,https://youtu.be/vhrarxt_vZE?t=553
177,697,Florida Mutineers,New York Subliners,Major 4,Search and Destroy,Moscow,2,3,6,New York Subliners,12:22,https://youtu.be/vhrarxt_vZE?t=1613
177,698,Florida Mutineers,New York Subliners,Major 4,Control,Raid,3,1,3,New York Subliners,13:39,https://youtu.be/vhrarxt_vZE?t=3095
177,699,Florida Mutineers,New York Subliners,Major 4,Hardpoint,Moscow,4,250,243,Florida Mutineers,12:47,https://youtu.be/vhrarxt_vZE?t=4379
177,700,Florida Mutineers,New York Subliners,Major 4,Search and Destroy,Express,5,4,6,New York Subliners,11:55,https://youtu.be/vhrarxt_vZE?t=5597
178,701,Seattle Surge,OpTic Chicago,Major 4,Hardpoint,Checkmate,1,175,250,OpTic Chicago,11:34,https://youtu.be/UMmUpkfUKDE?t=954
178,702,Seattle Surge,OpTic Chicago,Major 4,Search and Destroy,Express,2,4,6,OpTic Chicago,9:55,https://youtu.be/UMmUpkfUKDE?t=1976
178,703,Seattle Surge,OpTic Chicago,Major 4,Control,Checkmate,3,3,2,Seattle Surge,14:21,https://youtu.be/UMmUpkfUKDE?t=3323
178,704,Seattle Surge,OpTic Chicago,Major 4,Hardpoint,Apocalypse,4,250,217,Seattle Surge,10:36,https://youtu.be/UMmUpkfUKDE?t=4661
178,705,Seattle Surge,OpTic Chicago,Major 4,Search and Destroy,Moscow,5,3,6,OpTic Chicago,11:27,https://youtu.be/UMmUpkfUKDE?t=5696
179,706,New York Subliners,Dallas Empire,Major 4,Hardpoint,Garrison,1,211,250,Dallas Empire,11:31,https://youtu.be/xIZdRvLMOLA?t=993
179,707,New York Subliners,Dallas Empire,Major 4,Search and Destroy,Miami,2,6,2,New York Subliners,11:34,https://youtu.be/xIZdRvLMOLA?t=2041
179,708,New York Subliners,Dallas Empire,Major 4,Control,Garrison,3,0,3,Dallas Empire,8:03,https://youtu.be/xIZdRvLMOLA?t=3651
179,709,New York Subliners,Dallas Empire,Major 4,Hardpoint,Checkmate,4,154,250,Dallas Empire,9:18,https://youtu.be/xIZdRvLMOLA?t=4497
180,710,OpTic Chicago,Minnesota ROKKR,Major 4,Hardpoint,Checkmate,1,250,180,OpTic Chicago,10:33,https://youtu.be/xQEYOu7ShjY?t=436
180,711,OpTic Chicago,Minnesota ROKKR,Major 4,Search and Destroy,Raid,2,4,6,Minnesota ROKKR,10:42,https://youtu.be/xQEYOu7ShjY?t=1379
180,712,OpTic Chicago,Minnesota ROKKR,Major 4,Control,Checkmate,3,3,1,OpTic Chicago,11:37,https://youtu.be/xQEYOu7ShjY?t=2699
180,713,OpTic Chicago,Minnesota ROKKR,Major 4,Hardpoint,Garrison,4,250,215,OpTic Chicago,12:04,https://youtu.be/xQEYOu7ShjY?t=3823
181,714,Toronto Ultra,Atlanta FaZe,Major 4,Hardpoint,Raid,1,91,250,Atlanta FaZe,6:49,https://youtu.be/6VqCDWjYEjE?t=453
181,715,Toronto Ultra,Atlanta FaZe,Major 4,Search and Destroy,Standoff,2,6,1,Toronto Ultra,8:50,https://youtu.be/6VqCDWjYEjE?t=1209
181,716,Toronto Ultra,Atlanta FaZe,Major 4,Control,Raid,3,2,3,Atlanta FaZe,15:15,https://youtu.be/6VqCDWjYEjE?t=2368
181,717,Toronto Ultra,Atlanta FaZe,Major 4,Hardpoint,Moscow,4,220,250,Atlanta FaZe,10:39,https://youtu.be/6VqCDWjYEjE?t=3727
182,718,OpTic Chicago,Dallas Empire,Major 4,Hardpoint,Garrison,1,244,250,Dallas Empire,12:06,https://youtu.be/xuvqO6dIFYY?t=671
182,719,OpTic Chicago,Dallas Empire,Major 4,Search and Destroy,Express,2,3,6,Dallas Empire,9:41,https://youtu.be/xuvqO6dIFYY?t=1728
182,720,OpTic Chicago,Dallas Empire,Major 4,Control,Checkmate,3,3,2,OpTic Chicago,13:14,https://youtu.be/xuvqO6dIFYY?t=2961
182,721,OpTic Chicago,Dallas Empire,Major 4,Hardpoint,Moscow,4,176,250,Dallas Empire,10:01,https://youtu.be/xuvqO6dIFYY?t=4195
183,722,Dallas Empire,Toronto Ultra,Major 4,Hardpoint,Checkmate,1,69,250,Toronto Ultra,7:08,https://youtu.be/uW5eZQc9G98?t=514
183,723,Dallas Empire,Toronto Ultra,Major 4,Search and Destroy,Standoff,2,2,6,Toronto Ultra,9:14,https://youtu.be/uW5eZQc9G98?t=1273
183,724,Dallas Empire,Toronto Ultra,Major 4,Control,Garrison,3,3,1,Dallas Empire,11:27,https://youtu.be/uW5eZQc9G98?t=2442
183,725,Dallas Empire,Toronto Ultra,Major 4,Hardpoint,Moscow,4,250,229,Dallas Empire,11:15,https://youtu.be/uW5eZQc9G98?t=3588
183,726,Dallas Empire,Toronto Ultra,Major 4,Search and Destroy,Moscow,5,6,4,Dallas Empire,10:58,https://youtu.be/uW5eZQc9G98?t=4690
184,727,Dallas Empire,Atlanta FaZe,Major 4,Hardpoint,Garrison,1,250,202,Dallas Empire,10:23,https://youtu.be/Mok0WwYWeLw?t=867
184,728,Dallas Empire,Atlanta FaZe,Major 4,Search and Destroy,Standoff,2,4,6,Atlanta FaZe,11:22,https://youtu.be/Mok0WwYWeLw?t=1821
184,729,Dallas Empire,Atlanta FaZe,Major 4,Control,Garrison,3,0,3,Atlanta FaZe,9:07,https://youtu.be/Mok0WwYWeLw?t=3214
184,730,Dallas Empire,Atlanta FaZe,Major 4,Hardpoint,Moscow,4,250,216,Dallas Empire,10:43,https://youtu.be/Mok0WwYWeLw?t=4158
184,731,Dallas Empire,Atlanta FaZe,Major 4,Search and Destroy,Moscow,5,6,3,Dallas Empire,8:45,https://youtu.be/Mok0WwYWeLw?t=5252
184,732,Dallas Empire,Atlanta FaZe,Major 4,Control,Raid,6,2,3,Atlanta FaZe,13:31,https://youtu.be/Mok0WwYWeLw?t=6371
184,733,Dallas Empire,Atlanta FaZe,Major 4,Search and Destroy,Express,7,6,1,Dallas Empire,5:37,https://youtu.be/Mok0WwYWeLw?t=7762
184,734,Dallas Empire,Atlanta FaZe,Major 4,Hardpoint,Apocalypse,8,98,250,Atlanta FaZe,8:49,https://youtu.be/Mok0WwYWeLw?t=8582
184,735,Dallas Empire,Atlanta FaZe,Major 4,Search and Destroy,Raid,9,4,6,Atlanta FaZe,11:40,https://youtu.be/Mok0WwYWeLw?t=9575
185,736,London Royal Ravens,Atlanta FaZe,Stage 5 Week 1,Hardpoint,Checkmate,1,188,250,Atlanta FaZe,10:33,https://youtu.be/Kno2IXG_cCg?t=417
185,737,London Royal Ravens,Atlanta FaZe,Stage 5 Week 1,Search and Destroy,Standoff,2,4,6,Atlanta FaZe,11:17,https://youtu.be/Kno2IXG_cCg?t=1420
185,738,London Royal Ravens,Atlanta FaZe,Stage 5 Week 1,Control,Garrison,3,1,3,Atlanta FaZe,11:15,https://youtu.be/Kno2IXG_cCg?t=2895
186,739,Paris Legion,OpTic Chicago,Stage 5 Week 1,Hardpoint,Garrison,1,185,250,OpTic Chicago,11:41,https://youtu.be/5ec5HHtIVk8?t=464
186,740,Paris Legion,OpTic Chicago,Stage 5 Week 1,Search and Destroy,Standoff,2,5,6,OpTic Chicago,10:51,https://youtu.be/5ec5HHtIVk8?t=1720
186,741,Paris Legion,OpTic Chicago,Stage 5 Week 1,Control,Raid,3,0,3,OpTic Chicago,9:08,https://youtu.be/5ec5HHtIVk8?t=3130
187,742,Los Angeles Guerrillas,Minnesota ROKKR,Stage 5 Week 1,Hardpoint,Garrison,1,250,197,Los Angeles Guerrillas,10:02,https://youtu.be/KTPTZQQl1Vc?t=501
187,743,Los Angeles Guerrillas,Minnesota ROKKR,Stage 5 Week 1,Search and Destroy,Raid,2,3,6,Minnesota ROKKR,8:51,https://youtu.be/KTPTZQQl1Vc?t=1468
187,744,Los Angeles Guerrillas,Minnesota ROKKR,Stage 5 Week 1,Control,Raid,3,0,3,Minnesota ROKKR,7:23,https://youtu.be/KTPTZQQl1Vc?t=2633
187,745,Los Angeles Guerrillas,Minnesota ROKKR,Stage 5 Week 1,Hardpoint,Checkmate,4,61,250,Minnesota ROKKR,7:03,https://youtu.be/KTPTZQQl1Vc?t=3550
188,746,Los Angeles Thieves,New York Subliners,Stage 5 Week 1,Hardpoint,Moscow,1,250,149,Los Angeles Thieves,10:30,https://youtu.be/zzpxaj_e1XI?t=596
188,747,Los Angeles Thieves,New York Subliners,Stage 5 Week 1,Search and Destroy,Moscow,2,6,3,Los Angeles Thieves,8:44,https://youtu.be/zzpxaj_e1XI?t=2153
188,748,Los Angeles Thieves,New York Subliners,Stage 5 Week 1,Control,Garrison,3,0,3,New York Subliners,8:18,https://youtu.be/zzpxaj_e1XI?t=3437
188,749,Los Angeles Thieves,New York Subliners,Stage 5 Week 1,Hardpoint,Garrison,4,224,250,New York Subliners,11:34,https://youtu.be/zzpxaj_e1XI?t=4360
188,750,Los Angeles Thieves,New York Subliners,Stage 5 Week 1,Search and Destroy,Miami,5,6,5,Los Angeles Thieves,15:08,https://youtu.be/zzpxaj_e1XI?t=5808
189,751,Paris Legion,Atlanta FaZe,Stage 5 Week 1,Hardpoint,Garrison,1,204,250,Atlanta FaZe,10:55,https://youtu.be/l1aBWLo2Ugw?t=445
189,752,Paris Legion,Atlanta FaZe,Stage 5 Week 1,Search and Destroy,Miami,2,0,6,Atlanta FaZe,5:47,https://youtu.be/l1aBWLo2Ugw?t=1434
189,753,Paris Legion,Atlanta FaZe,Stage 5 Week 1,Control,Raid,3,0,3,Atlanta FaZe,9:16,https://youtu.be/l1aBWLo2Ugw?t=2315
190,754,Seattle Surge,Florida Mutineers,Stage 5 Week 1,Hardpoint,Apocalypse,1,189,250,Florida Mutineers,11:00,https://youtu.be/XHihKD3j-zc?t=999
190,755,Seattle Surge,Florida Mutineers,Stage 5 Week 1,Search and Destroy,Moscow,2,5,6,Florida Mutineers,12:56,https://youtu.be/XHihKD3j-zc?t=1968
190,756,Seattle Surge,Florida Mutineers,Stage 5 Week 1,Control,Checkmate,3,3,1,Seattle Surge,9:53,https://youtu.be/XHihKD3j-zc?t=3431
190,757,Seattle Surge,Florida Mutineers,Stage 5 Week 1,Hardpoint,Moscow,4,142,250,Florida Mutineers,9:55,https://youtu.be/XHihKD3j-zc?t=4541
191,758,Los Angeles Guerrillas,Dallas Empire,Stage 5 Week 1,Hardpoint,Garrison,1,64,250,Dallas Empire,8:32,https://youtu.be/HigWEAetJSI?t=467
191,759,Los Angeles Guerrillas,Dallas Empire,Stage 5 Week 1,Search and Destroy,Standoff,2,2,6,Dallas Empire,9:05,https://youtu.be/HigWEAetJSI?t=1356
191,760,Los Angeles Guerrillas,Dallas Empire,Stage 5 Week 1,Control,Raid,3,0,3,Dallas Empire,8:29,https://youtu.be/HigWEAetJSI?t=2542
192,761,London Royal Ravens,Los Angeles Thieves,Stage 5 Week 1,Hardpoint,Moscow,1,164,250,Los Angeles Thieves,9:44,https://youtu.be/C4VJDkbgE4M?t=490
192,762,London Royal Ravens,Los Angeles Thieves,Stage 5 Week 1,Search and Destroy,Standoff,2,6,1,London Royal Ravens,8:18,https://youtu.be/C4VJDkbgE4M?t=1403
192,763,London Royal Ravens,Los Angeles Thieves,Stage 5 Week 1,Control,Garrison,3,0,3,Los Angeles Thieves,6:27,https://youtu.be/C4VJDkbgE4M?t=2504
192,764,London Royal Ravens,Los Angeles Thieves,Stage 5 Week 1,Hardpoint,Raid,4,242,250,Los Angeles Thieves,10:33,https://youtu.be/C4VJDkbgE4M?t=3370
193,765,Minnesota ROKKR,Toronto Ultra,Stage 5 Week 1,Hardpoint,Raid,1,250,225,Minnesota ROKKR,9:36,https://youtu.be/1SDEoNXuNts?t=305
193,766,Minnesota ROKKR,Toronto Ultra,Stage 5 Week 1,Search and Destroy,Moscow,2,2,6,Toronto Ultra,9:07,https://youtu.be/1SDEoNXuNts?t=1282
193,767,Minnesota ROKKR,Toronto Ultra,Stage 5 Week 1,Control,Checkmate,3,0,3,Toronto Ultra,8:36,https://youtu.be/1SDEoNXuNts?t=2493
193,768,Minnesota ROKKR,Toronto Ultra,Stage 5 Week 1,Hardpoint,Garrison,4,215,250,Toronto Ultra,11:32,https://youtu.be/1SDEoNXuNts?t=3400
194,769,New York Subliners,OpTic Chicago,Stage 5 Week 1,Hardpoint,Moscow,1,200,250,OpTic Chicago,10:19,https://youtu.be/V2kTxzXJY-Y?t=396
194,770,New York Subliners,OpTic Chicago,Stage 5 Week 1,Search and Destroy,Express,2,5,6,OpTic Chicago,10:37,https://youtu.be/V2kTxzXJY-Y?t=4641
194,771,New York Subliners,OpTic Chicago,Stage 5 Week 1,Control,Raid,3,1,3,OpTic Chicago,12:43,https://youtu.be/V2kTxzXJY-Y?t=5962
195,772,Los Angeles Guerrillas,Toronto Ultra,Stage 5 Week 2,Hardpoint,Garrison,1,75,250,Toronto Ultra,7:36,https://youtu.be/P0loRcH6pDo?t=510
195,773,Los Angeles Guerrillas,Toronto Ultra,Stage 5 Week 2,Search and Destroy,Moscow,2,3,6,Toronto Ultra,8:34,https://youtu.be/P0loRcH6pDo?t=1338
195,774,Los Angeles Guerrillas,Toronto Ultra,Stage 5 Week 2,Control,Garrison,3,0,3,Toronto Ultra,7:44,https://youtu.be/P0loRcH6pDo?t=2559
196,775,Seattle Surge,Minnesota ROKKR,Stage 5 Week 2,Hardpoint,Checkmate,1,158,250,Minnesota ROKKR,8:53,https://youtu.be/4YRlxq3Kxsk?t=569
196,776,Seattle Surge,Minnesota ROKKR,Stage 5 Week 2,Search and Destroy,Standoff,2,3,6,Minnesota ROKKR,10:09,https://youtu.be/4YRlxq3Kxsk?t=1510
196,777,Seattle Surge,Minnesota ROKKR,Stage 5 Week 2,Control,Garrison,3,0,3,Minnesota ROKKR,9:10,https://youtu.be/4YRlxq3Kxsk?t=2822
197,778,Florida Mutineers,Dallas Empire,Stage 5 Week 2,Hardpoint,Moscow,1,250,242,Florida Mutineers,11:37,https://youtu.be/3GukTu-WMRw?t=506
197,779,Florida Mutineers,Dallas Empire,Stage 5 Week 2,Search and Destroy,Standoff,2,6,3,Florida Mutineers,8:43,https://youtu.be/3GukTu-WMRw?t=1587
197,780,Florida Mutineers,Dallas Empire,Stage 5 Week 2,Control,Raid,3,1,3,Dallas Empire,13:22,https://youtu.be/3GukTu-WMRw?t=2871
197,781,Florida Mutineers,Dallas Empire,Stage 5 Week 2,Hardpoint,Garrison,4,250,246,Florida Mutineers,12:55,https://youtu.be/3GukTu-WMRw?t=4401
198,782,Los Angeles Thieves,Atlanta FaZe,Stage 5 Week 2,Hardpoint,Checkmate,1,233,250,Atlanta FaZe,12:25,https://youtu.be/Fhqw37efOEo?t=471
198,783,Los Angeles Thieves,Atlanta FaZe,Stage 5 Week 2,Search and Destroy,Moscow,2,6,5,Los Angeles Thieves,10:11,https://youtu.be/Fhqw37efOEo?t=1568
198,784,Los Angeles Thieves,Atlanta FaZe,Stage 5 Week 2,Control,Garrison,3,0,3,Atlanta FaZe,6:47,https://youtu.be/Fhqw37efOEo?t=2937
198,785,Los Angeles Thieves,Atlanta FaZe,Stage 5 Week 2,Hardpoint,Raid,4,220,250,Atlanta FaZe,9:47,https://youtu.be/Fhqw37efOEo?t=3737
199,786,London Royal Ravens,New York Subliners,Stage 5 Week 2,Hardpoint,Checkmate,1,250,237,London Royal Ravens,11:57,https://youtu.be/BJW23uBLgRc?t=553
199,787,London Royal Ravens,New York Subliners,Stage 5 Week 2,Search and Destroy,Standoff,2,0,6,New York Subliners,7:39,https://youtu.be/BJW23uBLgRc?t=1608
199,788,London Royal Ravens,New York Subliners,Stage 5 Week 2,Control,Raid,3,3,0,London Royal Ravens,8:31,https://youtu.be/BJW23uBLgRc?t=2701
199,789,London Royal Ravens,New York Subliners,Stage 5 Week 2,Hardpoint,Raid,4,244,250,New York Subliners,11:21,https://youtu.be/BJW23uBLgRc?t=3681
199,790,London Royal Ravens,New York Subliners,Stage 5 Week 2,Search and Destroy,Moscow,5,6,1,London Royal Ravens,8:02,https://youtu.be/BJW23uBLgRc?t=4742
200,791,Los Angeles Guerrillas,Florida Mutineers,Stage 5 Week 2,Hardpoint,Garrison,1,141,250,Florida Mutineers,10:05,https://youtu.be/DLqt5TBpF4Y?t=587
200,792,Los Angeles Guerrillas,Florida Mutineers,Stage 5 Week 2,Search and Destroy,Moscow,2,6,4,Los Angeles Guerrillas,12:26,https://youtu.be/DLqt5TBpF4Y?t=1530
200,793,Los Angeles Guerrillas,Florida Mutineers,Stage 5 Week 2,Control,Garrison,3,0,3,Florida Mutineers,6:57,https://youtu.be/DLqt5TBpF4Y?t=3056
200,794,Los Angeles Guerrillas,Florida Mutineers,Stage 5 Week 2,Hardpoint,Moscow,4,226,250,Florida Mutineers,12:03,https://youtu.be/DLqt5TBpF4Y?t=3840
201,795,Seattle Surge,Toronto Ultra,Stage 5 Week 2,Hardpoint,Garrison,1,247,250,Toronto Ultra,13:05,https://youtu.be/5BpNtZAscwU?t=388
201,796,Seattle Surge,Toronto Ultra,Stage 5 Week 2,Search and Destroy,Standoff,2,1,6,Toronto Ultra,7:10,https://youtu.be/5BpNtZAscwU?t=1541
201,797,Seattle Surge,Toronto Ultra,Stage 5 Week 2,Control,Garrison,3,0,3,Toronto Ultra,6:57,https://youtu.be/5BpNtZAscwU?t=2617
202,798,Paris Legion,Los Angeles Thieves,Stage 5 Week 2,Hardpoint,Raid,1,230,250,Los Angeles Thieves,9:47,https://youtu.be/3m_CXno5Ve8?t=421
202,799,Paris Legion,Los Angeles Thieves,Stage 5 Week 2,Search and Destroy,Raid,2,6,5,Paris Legion,9:52,https://youtu.be/3m_CXno5Ve8?t=1306
202,800,Paris Legion,Los Angeles Thieves,Stage 5 Week 2,Control,Raid,3,3,0,Paris Legion,8:50,https://youtu.be/3m_CXno5Ve8?t=2646
202,801,Paris Legion,Los Angeles Thieves,Stage 5 Week 2,Hardpoint,Apocalypse,4,250,178,Paris Legion,9:38,https://youtu.be/3m_CXno5Ve8?t=3585
